MGYP003150642604.domain0.pdb	MGYP000489412010.domain0.pdb
MGYP003150642604.domain0.pdb	MGYP001953325258.domain0.pdb
MGYP003150754294.domain0.pdb	MGYP003150754294.domain0.pdb
MGYP003150903200.domain0.pdb	MGYP003150903200.domain0.pdb
MGYP003151065959.domain0.pdb	MGYP003151065959.domain0.pdb
MGYP003151177401.domain0.pdb	MGYP003151177401.domain0.pdb
MGYP003151266293.domain0.pdb	MGYP003151266293.domain0.pdb
MGYP003151346880.domain0.pdb	MGYP003151346880.domain0.pdb
MGYP003151346880.domain0.pdb	MGYP003143764448.domain0.pdb
MGYP003151385659.domain0.pdb	MGYP003151385659.domain0.pdb
MGYP003151437880.domain0.pdb	MGYP003151437880.domain0.pdb
MGYP003151437880.domain0.pdb	MGYP003148222901.domain0.pdb
MGYP003151534902.domain0.pdb	MGYP003151534902.domain0.pdb
MGYP003151643278.domain0.pdb	MGYP003151643278.domain0.pdb
MGYP003151643278.domain0.pdb	AF-A0A2D6AQ13-F1-model_v4.domain0.pdb
MGYP003151643278.domain0.pdb	MGYP003146023907.domain0.pdb
MGYP003151643278.domain0.pdb	MGYP003149479351.domain0.pdb
MGYP003151745993.domain0.pdb	MGYP003151745993.domain0.pdb
MGYP003151862991.domain0.pdb	MGYP003151862991.domain0.pdb
MGYP003296376433.domain0.pdb	MGYP003296376433.domain0.pdb
MGYP003296429099.domain0.pdb	MGYP003296429099.domain0.pdb
MGYP003296578375.domain0.pdb	MGYP003296578375.domain0.pdb
MGYP003296589551.domain0.pdb	MGYP003296589551.domain0.pdb
MGYP003296622356.domain0.pdb	MGYP003296622356.domain0.pdb
MGYP003296655206.domain1.pdb	MGYP003296655206.domain1.pdb
MGYP003296660775.domain1.pdb	MGYP003296660775.domain1.pdb
MGYP003296660775.domain1.pdb	MGYP003294455769.domain0.pdb
MGYP003296739820.domain0.pdb	MGYP003296739820.domain0.pdb
MGYP003296739820.domain0.pdb	MGYP003290715302.domain0.pdb
MGYP003296909204.domain1.pdb	MGYP003296909204.domain1.pdb
MGYP003296921786.domain1.pdb	MGYP003296921786.domain1.pdb
MGYP003297015026.domain0.pdb	MGYP003297015026.domain0.pdb
MGYP003297059999.domain0.pdb	MGYP003297059999.domain0.pdb
MGYP003297060943.domain0.pdb	MGYP003297060943.domain0.pdb
MGYP003297107862.domain0.pdb	MGYP003297107862.domain0.pdb
MGYP003297161672.domain0.pdb	MGYP003297161672.domain0.pdb
MGYP003297338204.domain0.pdb	MGYP003297338204.domain0.pdb
MGYP003297352362.domain0.pdb	MGYP003297352362.domain0.pdb
MGYP003297515609.domain0.pdb	MGYP003297515609.domain0.pdb
MGYP003297618209.domain0.pdb	MGYP003297618209.domain0.pdb
MGYP003297618209.domain0.pdb	MGYP003290306198.domain0.pdb
MGYP003297712964.domain0.pdb	MGYP003297712964.domain0.pdb
MGYP003297733232.domain0.pdb	MGYP003297733232.domain0.pdb
MGYP003297776644.domain0.pdb	MGYP003297776644.domain0.pdb
MGYP003297776644.domain0.pdb	AF-A0A843GSL6-F1-model_v4.domain0.pdb
MGYP003297776644.domain0.pdb	MGYP001279729853.domain0.pdb
MGYP003297776644.domain0.pdb	MGYP003534472695.domain0.pdb
MGYP003298121268.domain0.pdb	MGYP003298121268.domain0.pdb
MGYP003298350387.domain0.pdb	MGYP003298350387.domain0.pdb
MGYP003298370818.domain0.pdb	MGYP003298370818.domain0.pdb
MGYP003298734315.domain0.pdb	MGYP003298734315.domain0.pdb
MGYP003298758962.domain0.pdb	MGYP003298758962.domain0.pdb
MGYP003299014775.domain0.pdb	MGYP003299014775.domain0.pdb
MGYP003299062021.domain0.pdb	MGYP003299062021.domain0.pdb
MGYP003299062021.domain0.pdb	MGYP003412312422.domain0.pdb
MGYP003299092640.domain0.pdb	MGYP003299092640.domain0.pdb
MGYP003299142110.domain0.pdb	MGYP003299142110.domain0.pdb
MGYP003299286993.domain0.pdb	MGYP003299286993.domain0.pdb
MGYP003299354258.domain0.pdb	MGYP003299354258.domain0.pdb
MGYP003299505936.domain1.pdb	MGYP003299505936.domain1.pdb
MGYP003299507017.domain0.pdb	MGYP003299507017.domain0.pdb
MGYP003299841313.domain0.pdb	MGYP003299841313.domain0.pdb
MGYP003299854528.domain1.pdb	MGYP003299854528.domain1.pdb
MGYP003299854528.domain1.pdb	MGYP003298588971.domain1.pdb
MGYP003299897050.domain1.pdb	MGYP003299897050.domain1.pdb
MGYP003299947138.domain1.pdb	MGYP003299947138.domain1.pdb
MGYP003299947138.domain2.pdb	MGYP003299947138.domain2.pdb
MGYP003300003378.domain0.pdb	MGYP003300003378.domain0.pdb
MGYP003300095784.domain1.pdb	MGYP003300095784.domain1.pdb
MGYP003300233432.domain0.pdb	MGYP003300233432.domain0.pdb
MGYP003300393645.domain0.pdb	MGYP003300393645.domain0.pdb
MGYP003300417066.domain0.pdb	MGYP003300417066.domain0.pdb
MGYP003300870429.domain0.pdb	MGYP003300870429.domain0.pdb
MGYP003301058402.domain0.pdb	MGYP003301058402.domain0.pdb
MGYP003301127663.domain0.pdb	MGYP003301127663.domain0.pdb
MGYP003301127663.domain0.pdb	MGYP003297933864.domain0.pdb
MGYP003301244922.domain1.pdb	MGYP003301244922.domain1.pdb
MGYP003301349068.domain2.pdb	MGYP003301349068.domain2.pdb
MGYP003301355754.domain0.pdb	MGYP003301355754.domain0.pdb
MGYP003301355754.domain0.pdb	MGYP003288026268.domain0.pdb
MGYP003301420620.domain0.pdb	MGYP003301420620.domain0.pdb
MGYP003301828939.domain0.pdb	MGYP003301828939.domain0.pdb
MGYP003301892447.domain0.pdb	MGYP003301892447.domain0.pdb
MGYP003301892447.domain0.pdb	MGYP000581517416.domain0.pdb
MGYP003301902829.domain0.pdb	MGYP003301902829.domain0.pdb
MGYP003302027606.domain0.pdb	MGYP003302027606.domain0.pdb
MGYP003302161852.domain0.pdb	MGYP003302161852.domain0.pdb
MGYP003302171208.domain1.pdb	MGYP003302171208.domain1.pdb
MGYP003302200149.domain1.pdb	MGYP003302200149.domain1.pdb
MGYP003302226863.domain0.pdb	MGYP003302226863.domain0.pdb
MGYP003302249246.domain0.pdb	MGYP003302249246.domain0.pdb
MGYP003302296568.domain0.pdb	MGYP003302296568.domain0.pdb
MGYP003302318042.domain0.pdb	MGYP003302318042.domain0.pdb
MGYP003302340352.domain1.pdb	MGYP003302340352.domain1.pdb
MGYP003302341562.domain0.pdb	MGYP003302341562.domain0.pdb
MGYP003302352483.domain0.pdb	MGYP003302352483.domain0.pdb
MGYP003302367917.domain0.pdb	MGYP003302367917.domain0.pdb
MGYP003302367917.domain0.pdb	MGYP001039155238.domain0.pdb
MGYP003302490411.domain0.pdb	MGYP003302490411.domain0.pdb
MGYP003302515882.domain1.pdb	MGYP003302515882.domain1.pdb
MGYP003302579829.domain0.pdb	MGYP003302579829.domain0.pdb
MGYP003302594668.domain0.pdb	MGYP003302594668.domain0.pdb
MGYP003302667761.domain0.pdb	MGYP003302667761.domain0.pdb
MGYP003302699270.domain0.pdb	MGYP003302699270.domain0.pdb
MGYP003302702889.domain0.pdb	MGYP003302702889.domain0.pdb
MGYP003302731890.domain0.pdb	MGYP003302731890.domain0.pdb
MGYP003302734295.domain0.pdb	MGYP003302734295.domain0.pdb
MGYP003302734295.domain0.pdb	MGYP003302290930.domain0.pdb
MGYP003302734295.domain0.pdb	AF-A0A843GIA8-F1-model_v4.domain0.pdb
MGYP003302781484.domain1.pdb	MGYP003302781484.domain1.pdb
MGYP003302781484.domain1.pdb	MGYP000962787949.domain1.pdb
MGYP003302781484.domain1.pdb	MGYP001202680074.domain1.pdb
MGYP003302802844.domain0.pdb	MGYP003302802844.domain0.pdb
MGYP003366757859.domain0.pdb	MGYP003366757859.domain0.pdb
MGYP003366768068.domain2.pdb	MGYP003366768068.domain2.pdb
MGYP003366768068.domain2.pdb	AF-A0A180EWF4-F1-model_v4.domain2.pdb
MGYP003366768068.domain2.pdb	AF-A0A180FA11-F1-model_v4.domain2.pdb
MGYP003367414870.domain0.pdb	MGYP003367414870.domain0.pdb
MGYP003367483585.domain0.pdb	MGYP003367483585.domain0.pdb
MGYP003367846771.domain0.pdb	MGYP003367846771.domain0.pdb
MGYP003368317241.domain0.pdb	MGYP003368317241.domain0.pdb
MGYP003369064836.domain0.pdb	MGYP003369064836.domain0.pdb
MGYP003369197259.domain0.pdb	MGYP003369197259.domain0.pdb
MGYP003369325728.domain0.pdb	MGYP003369325728.domain0.pdb
MGYP003369691881.domain0.pdb	MGYP003369691881.domain0.pdb
MGYP003370067598.domain0.pdb	MGYP003370067598.domain0.pdb
MGYP003370326647.domain1.pdb	MGYP003370326647.domain1.pdb
MGYP003371156261.domain0.pdb	MGYP003371156261.domain0.pdb
MGYP003371156261.domain0.pdb	MGYP003177983074.domain0.pdb
MGYP003371156261.domain0.pdb	MGYP000205963058.domain0.pdb
MGYP003371971253.domain0.pdb	MGYP003371971253.domain0.pdb
MGYP003372235418.domain0.pdb	MGYP003372235418.domain0.pdb
MGYP003372421511.domain0.pdb	MGYP003372421511.domain0.pdb
MGYP003373973195.domain0.pdb	MGYP003373973195.domain0.pdb
MGYP003374234586.domain0.pdb	MGYP003374234586.domain0.pdb
MGYP003374636315.domain0.pdb	MGYP003374636315.domain0.pdb
MGYP003374762974.domain0.pdb	MGYP003374762974.domain0.pdb
MGYP003374783060.domain0.pdb	MGYP003374783060.domain0.pdb
MGYP003374858989.domain1.pdb	MGYP003374858989.domain1.pdb
MGYP003375546350.domain0.pdb	MGYP003375546350.domain0.pdb
MGYP003375624737.domain0.pdb	MGYP003375624737.domain0.pdb
MGYP003375657039.domain0.pdb	MGYP003375657039.domain0.pdb
MGYP003375695715.domain0.pdb	MGYP003375695715.domain0.pdb
MGYP003375695715.domain0.pdb	MGYP003374534915.domain0.pdb
MGYP003375695715.domain0.pdb	MGYP003373466802.domain0.pdb
MGYP003375695715.domain0.pdb	MGYP003377577706.domain0.pdb
MGYP003375702542.domain0.pdb	MGYP003375702542.domain0.pdb
MGYP003375702542.domain0.pdb	MGYP003439643467.domain0.pdb
MGYP003375828263.domain0.pdb	MGYP003375828263.domain0.pdb
MGYP003375874869.domain0.pdb	MGYP003375874869.domain0.pdb
MGYP003375982526.domain1.pdb	MGYP003375982526.domain1.pdb
MGYP003376115341.domain0.pdb	MGYP003376115341.domain0.pdb
MGYP003376218951.domain0.pdb	MGYP003376218951.domain0.pdb
MGYP003376218951.domain0.pdb	AF-A0A3N7E3M0-F1-model_v4.domain0.pdb
MGYP003376218951.domain0.pdb	AF-A0A5D9B3H5-F1-model_v4.domain0.pdb
MGYP003376581880.domain0.pdb	MGYP003376581880.domain0.pdb
MGYP003376627344.domain0.pdb	MGYP003376627344.domain0.pdb
MGYP003376765324.domain0.pdb	MGYP003376765324.domain0.pdb
MGYP003376816687.domain0.pdb	MGYP003376816687.domain0.pdb
MGYP003377023055.domain0.pdb	MGYP003377023055.domain0.pdb
MGYP003377646963.domain0.pdb	MGYP003377646963.domain0.pdb
MGYP003377701430.domain0.pdb	MGYP003377701430.domain0.pdb
MGYP003377711911.domain0.pdb	MGYP003377711911.domain0.pdb
MGYP003377769485.domain0.pdb	MGYP003377769485.domain0.pdb
MGYP003377893084.domain0.pdb	MGYP003377893084.domain0.pdb
MGYP003377971348.domain0.pdb	MGYP003377971348.domain0.pdb
MGYP003378080894.domain0.pdb	MGYP003378080894.domain0.pdb
MGYP003378193332.domain0.pdb	MGYP003378193332.domain0.pdb
MGYP003378432825.domain0.pdb	MGYP003378432825.domain0.pdb
MGYP003378432825.domain0.pdb	MGYP000447412281.domain0.pdb
MGYP003378963128.domain0.pdb	MGYP003378963128.domain0.pdb
MGYP003379970800.domain0.pdb	MGYP003379970800.domain0.pdb
MGYP003380531681.domain0.pdb	MGYP003380531681.domain0.pdb
MGYP003380776937.domain0.pdb	MGYP003380776937.domain0.pdb
MGYP003380865551.domain0.pdb	MGYP003380865551.domain0.pdb
MGYP003381149269.domain0.pdb	MGYP003381149269.domain0.pdb
MGYP003381179617.domain0.pdb	MGYP003381179617.domain0.pdb
MGYP003381519192.domain0.pdb	MGYP003381519192.domain0.pdb
MGYP003381665006.domain0.pdb	MGYP003381665006.domain0.pdb
MGYP003381665006.domain1.pdb	MGYP003381665006.domain1.pdb
MGYP003381707656.domain0.pdb	MGYP003381707656.domain0.pdb
MGYP003381707656.domain0.pdb	MGYP003383222109.domain0.pdb
MGYP003381791229.domain0.pdb	MGYP003381791229.domain0.pdb
MGYP003381801637.domain0.pdb	MGYP003381801637.domain0.pdb
MGYP003381877969.domain0.pdb	MGYP003381877969.domain0.pdb
MGYP003382080869.domain0.pdb	MGYP003382080869.domain0.pdb
MGYP003382238340.domain0.pdb	MGYP003382238340.domain0.pdb
MGYP003382549622.domain2.pdb	MGYP003382549622.domain2.pdb
MGYP003382850269.domain1.pdb	MGYP003382850269.domain1.pdb
MGYP003382876828.domain0.pdb	MGYP003382876828.domain0.pdb
MGYP003382997378.domain0.pdb	MGYP003382997378.domain0.pdb
MGYP003383444588.domain0.pdb	MGYP003383444588.domain0.pdb
MGYP003383531442.domain0.pdb	MGYP003383531442.domain0.pdb
MGYP003383734364.domain0.pdb	MGYP003383734364.domain0.pdb
MGYP003384765080.domain2.pdb	MGYP003384765080.domain2.pdb
MGYP003384826215.domain0.pdb	MGYP003384826215.domain0.pdb
MGYP003384826215.domain0.pdb	AF-A0A369WU40-F1-model_v4.domain0.pdb
MGYP003385229750.domain0.pdb	MGYP003385229750.domain0.pdb
MGYP003467794870.domain0.pdb	MGYP003467794870.domain0.pdb
MGYP003467917943.domain0.pdb	MGYP003467917943.domain0.pdb
MGYP003469668405.domain0.pdb	MGYP003469668405.domain0.pdb
MGYP003469669141.domain0.pdb	MGYP003469669141.domain0.pdb
MGYP003470225583.domain0.pdb	MGYP003470225583.domain0.pdb
MGYP003470429393.domain0.pdb	MGYP003470429393.domain0.pdb
MGYP003470715932.domain0.pdb	MGYP003470715932.domain0.pdb
MGYP003470793186.domain0.pdb	MGYP003470793186.domain0.pdb
MGYP003470918811.domain0.pdb	MGYP003470918811.domain0.pdb
MGYP003472084073.domain0.pdb	MGYP003472084073.domain0.pdb
MGYP003472084073.domain0.pdb	MGYP000741733845.domain0.pdb
MGYP003472084073.domain0.pdb	MGYP000874944079.domain0.pdb
MGYP003472273497.domain0.pdb	MGYP003472273497.domain0.pdb
MGYP003472280643.domain0.pdb	MGYP003472280643.domain0.pdb
MGYP003473175511.domain0.pdb	MGYP003473175511.domain0.pdb
MGYP003473495510.domain1.pdb	MGYP003473495510.domain1.pdb
MGYP003473804907.domain0.pdb	MGYP003473804907.domain0.pdb
MGYP003473804907.domain0.pdb	MGYP003545070653.domain0.pdb
MGYP003473828707.domain0.pdb	MGYP003473828707.domain0.pdb
MGYP003473828707.domain0.pdb	MGYP002508812784.domain0.pdb
MGYP003474254100.domain0.pdb	MGYP003474254100.domain0.pdb
MGYP003474907067.domain0.pdb	MGYP003474907067.domain0.pdb
MGYP003474908132.domain0.pdb	MGYP003474908132.domain0.pdb
MGYP003474950020.domain0.pdb	MGYP003474950020.domain0.pdb
MGYP003475016186.domain1.pdb	MGYP003475016186.domain1.pdb
MGYP003475040115.domain0.pdb	MGYP003475040115.domain0.pdb
MGYP003475357008.domain0.pdb	MGYP003475357008.domain0.pdb
MGYP003475420395.domain0.pdb	MGYP003475420395.domain0.pdb
MGYP003475640731.domain0.pdb	MGYP003475640731.domain0.pdb
MGYP003476488372.domain0.pdb	MGYP003476488372.domain0.pdb
MGYP003477081119.domain0.pdb	MGYP003477081119.domain0.pdb
MGYP003478156217.domain0.pdb	MGYP003478156217.domain0.pdb
MGYP003478340906.domain0.pdb	MGYP003478340906.domain0.pdb
MGYP003479010078.domain0.pdb	MGYP003479010078.domain0.pdb
MGYP003479317030.domain0.pdb	MGYP003479317030.domain0.pdb
MGYP003479340800.domain0.pdb	MGYP003479340800.domain0.pdb
MGYP003479340800.domain0.pdb	MGYP003462032294.domain0.pdb
MGYP003480132455.domain0.pdb	MGYP003480132455.domain0.pdb
MGYP003480132455.domain0.pdb	MGYP000211354123.domain0.pdb
MGYP003480132455.domain0.pdb	MGYP003402934785.domain0.pdb
MGYP003480132455.domain0.pdb	MGYP001295955541.domain0.pdb
MGYP003480458158.domain0.pdb	MGYP003480458158.domain0.pdb
MGYP003480594077.domain0.pdb	MGYP003480594077.domain0.pdb
MGYP003480613355.domain0.pdb	MGYP003480613355.domain0.pdb
MGYP003480941855.domain0.pdb	MGYP003480941855.domain0.pdb
MGYP003480941855.domain0.pdb	MGYP000335573200.domain0.pdb
MGYP003481035172.domain0.pdb	MGYP003481035172.domain0.pdb
MGYP003481557267.domain0.pdb	MGYP003481557267.domain0.pdb
MGYP003481931961.domain1.pdb	MGYP003481931961.domain1.pdb
MGYP003481931961.domain1.pdb	MGYP000179684140.domain4.pdb
MGYP003481931961.domain1.pdb	MGYP001003730202.domain1.pdb
MGYP003481931961.domain1.pdb	AF-A0A257JNA1-F1-model_v4.domain1.pdb
MGYP003481931961.domain1.pdb	MGYP002143999564.domain3.pdb
MGYP003481931961.domain1.pdb	AF-A0A257FIL8-F1-model_v4.domain2.pdb
MGYP003481931961.domain1.pdb	AF-A0A519GUQ0-F1-model_v4.domain2.pdb
MGYP003481931961.domain1.pdb	AF-A0A349W9C6-F1-model_v4.domain4.pdb
MGYP003481931961.domain1.pdb	AF-A0A4Q3QQE7-F1-model_v4.domain4.pdb
MGYP003481931961.domain1.pdb	AF-A0A4Q5VRE7-F1-model_v4.domain1.pdb
MGYP003481931961.domain1.pdb	AF-A0A4Q5VW31-F1-model_v4.domain2.pdb
MGYP003481931961.domain1.pdb	MGYP000054667816.domain1.pdb
MGYP003481931961.domain1.pdb	MGYP000340734304.domain4.pdb
MGYP003481931961.domain1.pdb	MGYP000373115924.domain2.pdb
MGYP003481931961.domain1.pdb	MGYP001551608171.domain2.pdb
MGYP003481931961.domain1.pdb	MGYP003501055691.domain1.pdb
MGYP003481931961.domain1.pdb	MGYP000891457659.domain5.pdb
MGYP003481931961.domain1.pdb	AF-A0A257W5E7-F1-model_v4.domain1.pdb
MGYP003481931961.domain1.pdb	AF-A0A258R6X1-F1-model_v4.domain1.pdb
MGYP003481931961.domain1.pdb	AF-A0A3C0K9Z1-F1-model_v4.domain2.pdb
MGYP003481931961.domain1.pdb	AF-A0A3C0YD58-F1-model_v4.domain2.pdb
MGYP003481931961.domain1.pdb	AF-A0A4Q3MYR7-F1-model_v4.domain0.pdb
MGYP003481931961.domain1.pdb	AF-A0A519HDB2-F1-model_v4.domain2.pdb
MGYP003481931961.domain1.pdb	AF-A0A536UP16-F1-model_v4.domain0.pdb
MGYP003481931961.domain1.pdb	AF-A0A7C9MV93-F1-model_v4.domain5.pdb
MGYP003481931961.domain1.pdb	AF-A0A7V2UGE1-F1-model_v4.domain1.pdb
MGYP003481931961.domain1.pdb	AF-A0A847VK78-F1-model_v4.domain1.pdb
MGYP003481931961.domain1.pdb	MGYP000111278327.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP000134291670.domain2.pdb
MGYP003481931961.domain1.pdb	MGYP000290602319.domain2.pdb
MGYP003481931961.domain1.pdb	MGYP000612394121.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP000612575984.domain4.pdb
MGYP003481931961.domain1.pdb	MGYP000933050740.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP000966963489.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP001012722231.domain4.pdb
MGYP003481931961.domain1.pdb	MGYP001134539447.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP001298762182.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP001407048051.domain3.pdb
MGYP003481931961.domain1.pdb	MGYP001617973587.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP002732500480.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP002755720085.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP003334020510.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP003585404985.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP003586585478.domain1.pdb
MGYP003481931961.domain1.pdb	MGYP003615445667.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP000971112390.domain1.pdb
MGYP003481931961.domain1.pdb	AF-A0A7S1HI04-F1-model_v4.domain0.pdb
MGYP003481931961.domain1.pdb	MGYP001085513627.domain5.pdb
MGYP003481931961.domain1.pdb	MGYP003594977196.domain2.pdb
MGYP003481931961.domain1.pdb	MGYP002654792065.domain3.pdb
MGYP003481931961.domain1.pdb	MGYP000604094077.domain1.pdb
MGYP003481931961.domain1.pdb	MGYP000750585710.domain2.pdb
MGYP003481931961.domain1.pdb	MGYP003351963464.domain1.pdb
MGYP003481931961.domain1.pdb	MGYP003594004346.domain0.pdb
MGYP003482132700.domain0.pdb	MGYP003482132700.domain0.pdb
MGYP003482656187.domain0.pdb	MGYP003482656187.domain0.pdb
MGYP003484658075.domain0.pdb	MGYP003484658075.domain0.pdb
MGYP003485140024.domain0.pdb	MGYP003485140024.domain0.pdb
MGYP003486059368.domain0.pdb	MGYP003486059368.domain0.pdb
MGYP003486293887.domain0.pdb	MGYP003486293887.domain0.pdb
MGYP003487116308.domain0.pdb	MGYP003487116308.domain0.pdb
MGYP003488444659.domain0.pdb	MGYP003488444659.domain0.pdb
MGYP003488594594.domain0.pdb	MGYP003488594594.domain0.pdb
MGYP003488672101.domain0.pdb	MGYP003488672101.domain0.pdb
MGYP003488912329.domain0.pdb	MGYP003488912329.domain0.pdb
MGYP003489306982.domain0.pdb	MGYP003489306982.domain0.pdb
MGYP003489445573.domain0.pdb	MGYP003489445573.domain0.pdb
MGYP003489584122.domain0.pdb	MGYP003489584122.domain0.pdb
MGYP003489670177.domain0.pdb	MGYP003489670177.domain0.pdb
MGYP003489779425.domain0.pdb	MGYP003489779425.domain0.pdb
MGYP003489955858.domain0.pdb	MGYP003489955858.domain0.pdb
MGYP003489955858.domain0.pdb	MGYP000983142408.domain0.pdb
MGYP003489984260.domain0.pdb	MGYP003489984260.domain0.pdb
MGYP003490331609.domain0.pdb	MGYP003490331609.domain0.pdb
MGYP003490533374.domain0.pdb	MGYP003490533374.domain0.pdb
MGYP003490812394.domain0.pdb	MGYP003490812394.domain0.pdb
MGYP003490928171.domain0.pdb	MGYP003490928171.domain0.pdb
MGYP003490928171.domain0.pdb	AF-A0A1V5KTK5-F1-model_v4.domain0.pdb
MGYP003491370107.domain0.pdb	MGYP003491370107.domain0.pdb
MGYP003491383025.domain0.pdb	MGYP003491383025.domain0.pdb
MGYP003491518494.domain0.pdb	MGYP003491518494.domain0.pdb
MGYP003491518494.domain0.pdb	MGYP000086114679.domain0.pdb
MGYP003491518494.domain0.pdb	MGYP002514528202.domain0.pdb
MGYP003491518494.domain0.pdb	MGYP000095001077.domain0.pdb
MGYP003491518494.domain0.pdb	MGYP000887257711.domain0.pdb
MGYP003491518494.domain0.pdb	MGYP003289643160.domain0.pdb
MGYP003491518494.domain0.pdb	MGYP003291499427.domain0.pdb
MGYP003491518494.domain0.pdb	MGYP003303484888.domain0.pdb
MGYP003491518494.domain0.pdb	MGYP003290138389.domain0.pdb
MGYP003491522777.domain0.pdb	MGYP003491522777.domain0.pdb
MGYP003492359913.domain1.pdb	MGYP003492359913.domain1.pdb
MGYP003492851171.domain0.pdb	MGYP003492851171.domain0.pdb
MGYP003492989782.domain0.pdb	MGYP003492989782.domain0.pdb
MGYP003493270828.domain0.pdb	MGYP003493270828.domain0.pdb
MGYP003494194736.domain0.pdb	MGYP003494194736.domain0.pdb
MGYP003494746535.domain0.pdb	MGYP003494746535.domain0.pdb
MGYP003494940296.domain0.pdb	MGYP003494940296.domain0.pdb
AF-A0A2E6HFR4-F1-model_v4.domain1.pdb	AF-A0A2E6HFR4-F1-model_v4.domain1.pdb
AF-A0A2E6HFR4-F1-model_v4.domain2.pdb	AF-A0A2E6HFR4-F1-model_v4.domain2.pdb
AF-A0A2E6HFR4-F1-model_v4.domain2.pdb	AF-A0A2D8XMW4-F1-model_v4.domain0.pdb
AF-A0A2E6HFR4-F1-model_v4.domain2.pdb	MGYP000028628365.domain0.pdb
AF-A0A2E6HFR4-F1-model_v4.domain2.pdb	MGYP003151647554.domain0.pdb
AF-A0A2E6HFR4-F1-model_v4.domain2.pdb	MGYP000253328763.domain0.pdb
AF-A0A2E6HFR4-F1-model_v4.domain2.pdb	MGYP003577200531.domain0.pdb
AF-A0A2E6HGJ9-F1-model_v4.domain0.pdb	AF-A0A2E6HGJ9-F1-model_v4.domain0.pdb
AF-A0A2E6I8I8-F1-model_v4.domain0.pdb	AF-A0A2E6I8I8-F1-model_v4.domain0.pdb
AF-A0A2E6KGH5-F1-model_v4.domain5.pdb	AF-A0A2E6KGH5-F1-model_v4.domain5.pdb
AF-A0A2E6PT20-F1-model_v4.domain0.pdb	AF-A0A2E6PT20-F1-model_v4.domain0.pdb
AF-A0A2E6QC16-F1-model_v4.domain1.pdb	AF-A0A2E6QC16-F1-model_v4.domain1.pdb
AF-A0A2E6QFR3-F1-model_v4.domain1.pdb	AF-A0A2E6QFR3-F1-model_v4.domain1.pdb
AF-A0A2E6QFR3-F1-model_v4.domain1.pdb	MGYP002640958925.domain3.pdb
AF-A0A2E6TU49-F1-model_v4.domain0.pdb	AF-A0A2E6TU49-F1-model_v4.domain0.pdb
AF-A0A2E6VTE6-F1-model_v4.domain1.pdb	AF-A0A2E6VTE6-F1-model_v4.domain1.pdb
AF-A0A2E6WPA3-F1-model_v4.domain0.pdb	AF-A0A2E6WPA3-F1-model_v4.domain0.pdb
AF-A0A2E6WPA3-F1-model_v4.domain0.pdb	MGYP000686499994.domain0.pdb
AF-A0A2E6YEN1-F1-model_v4.domain0.pdb	AF-A0A2E6YEN1-F1-model_v4.domain0.pdb
AF-A0A2E6YLE4-F1-model_v4.domain1.pdb	AF-A0A2E6YLE4-F1-model_v4.domain1.pdb
AF-A0A2E6YLE4-F1-model_v4.domain2.pdb	AF-A0A2E6YLE4-F1-model_v4.domain2.pdb
AF-A0A2E6ZV95-F1-model_v4.domain0.pdb	AF-A0A2E6ZV95-F1-model_v4.domain0.pdb
AF-A0A2E7CZA8-F1-model_v4.domain1.pdb	AF-A0A2E7CZA8-F1-model_v4.domain1.pdb
AF-A0A2E7DBY7-F1-model_v4.domain0.pdb	AF-A0A2E7DBY7-F1-model_v4.domain0.pdb
AF-A0A2E7DLH3-F1-model_v4.domain0.pdb	AF-A0A2E7DLH3-F1-model_v4.domain0.pdb
AF-A0A2E7DMU1-F1-model_v4.domain0.pdb	AF-A0A2E7DMU1-F1-model_v4.domain0.pdb
AF-A0A2E7LQ89-F1-model_v4.domain0.pdb	AF-A0A2E7LQ89-F1-model_v4.domain0.pdb
AF-A0A2E7LQ89-F1-model_v4.domain0.pdb	AF-A0A2E6TYL7-F1-model_v4.domain0.pdb
AF-A0A2E7LUM8-F1-model_v4.domain0.pdb	AF-A0A2E7LUM8-F1-model_v4.domain0.pdb
AF-A0A2E7M970-F1-model_v4.domain0.pdb	AF-A0A2E7M970-F1-model_v4.domain0.pdb
AF-A0A2E7MUM3-F1-model_v4.domain0.pdb	AF-A0A2E7MUM3-F1-model_v4.domain0.pdb
AF-A0A2E7QGD9-F1-model_v4.domain2.pdb	AF-A0A2E7QGD9-F1-model_v4.domain2.pdb
AF-A0A2E7QU22-F1-model_v4.domain0.pdb	AF-A0A2E7QU22-F1-model_v4.domain0.pdb
AF-A0A2E7QU22-F1-model_v4.domain0.pdb	MGYP000515246737.domain0.pdb
AF-A0A2E7TT80-F1-model_v4.domain0.pdb	AF-A0A2E7TT80-F1-model_v4.domain0.pdb
